Provider,total_claims,num_inpatient_claims,num_outpatient_claims,total_claim_amount,avg_claim_amount,max_claim_amount,std_claim_amount,unique_patients,unique_physicians,avg_claim_duration,avg_patient_age,avg_num_diagnosis_codes,avg_num_procedure_codes,total_deductible_paid,claims_per_patient,claims_per_physician,inpatient_ratio,PotentialFraud
PRV51758,7,0,7,910,130.0,300,120.83045973594572,7,3,2.857142857142857,78.28571428571429,2.7142857142857144,0.0,0.0,1.0,2.3333333333333335,0.0,0
PRV51759,13,0,13,1090,83.84615384615384,200,59.2365964499511,13,2,1.5384615384615385,74.07692307692308,2.076923076923077,0.0,0.0,1.0,6.5,0.0,0
PRV51761,11,0,11,1870,170.0,600,199.39909728983227,11,2,1.9090909090909092,67.0909090909091,2.3636363636363638,0.0,0.0,1.0,5.5,0.0,0
PRV51762,14,0,14,3100,221.42857142857142,1800,467.544438741177,14,2,0.07142857142857142,76.5,3.142857142857143,0.0,0.0,1.0,7.0,0.0,0
PRV51763,11,0,11,3960,360.0,2300,654.4157699811336,11,1,0.6363636363636364,67.36363636363636,3.3636363636363638,0.0,0.0,1.0,11.0,0.0,0
PRV51764,33,0,33,6060,183.63636363636363,1500,351.708492414334,33,1,1.5151515151515151,73.39393939393939,2.515151515151515,0.0,100.0,1.0,33.0,0.0,0
PRV51765,14,0,14,2870,205.0,1700,438.8577831668864,14,2,0.07142857142857142,72.64285714285714,2.357142857142857,0.0,0.0,1.0,7.0,0.0,0
PRV51766,23,0,23,2290,99.56521739130434,500,133.77315469478938,23,1,2.260869565217391,76.08695652173913,2.652173913043478,0.0,0.0,1.0,23.0,0.0,0
PRV51767,12,0,12,4060,338.3333333333333,2870,808.1722738639481,12,2,0.08333333333333333,72.08333333333333,3.3333333333333335,0.0,200.0,1.0,6.0,0.0,0
PRV51769,15,0,15,4800,320.0,3000,750.8376274915522,15,7,0.2,73.06666666666666,2.533333333333333,0.0,0.0,1.0,2.142857142857143,0.0,0
PRV51770,15,0,15,6820,454.6666666666667,3300,895.0089119002962,15,10,1.6666666666666667,70.4,3.2,0.0,130.0,1.0,1.5,0.0,0
PRV51771,40,0,40,8530,213.25,2300,486.4385881074815,34,1,0.675,74.25,2.475,0.0,60.0,1.1764705882352942,40.0,0.0,0
PRV51773,5,0,5,760,152.0,400,155.3061492665374,5,2,0.0,80.6,2.6,0.0,0.0,1.0,2.5,0.0,0
PRV51774,3,0,3,2990,996.6666666666666,2800,1561.7404820690708,3,2,6.666666666666667,73.66666666666667,2.0,0.0,0.0,1.0,1.5,0.0,0
PRV51775,39,0,39,9610,246.4102564102564,2700,523.4274050076957,36,1,0.46153846153846156,74.07692307692308,2.0256410256410255,0.0,220.0,1.0833333333333333,39.0,0.0,0
PRV51776,54,0,54,12640,234.07407407407408,1400,326.3723913043661,31,1,0.9629629629629629,74.01851851851852,2.7222222222222223,0.0,80.0,1.7419354838709677,54.0,0.0,0
PRV51778,3,0,3,250,83.33333333333333,200,101.15993936995679,3,1,0.0,71.0,3.6666666666666665,0.0,0.0,1.0,3.0,0.0,0
PRV51779,24,0,24,7690,320.4166666666667,2100,591.0821260283083,22,4,1.7083333333333333,75.83333333333333,3.2083333333333335,0.0,0.0,1.0909090909090908,6.0,0.0,0
PRV51780,34,0,34,5120,150.58823529411765,1300,267.81881229860215,16,2,0.0,72.70588235294117,2.264705882352941,0.0,40.0,2.125,17.0,0.0,0
PRV51781,24,0,24,3000,125.0,1000,212.23448885812496,20,1,1.7916666666666667,72.20833333333333,3.25,0.0,100.0,1.2,24.0,0.0,0
PRV51784,8,0,8,3820,477.5,2000,689.9430618329519,7,2,3.125,69.25,2.875,0.0,0.0,1.1428571428571428,4.0,0.0,0
PRV51786,5,0,5,280,56.0,90,26.076809620810597,4,2,2.8,65.0,1.4,0.0,70.0,1.25,2.5,0.0,0
PRV51787,3,0,3,150,50.0,60,10.0,3,1,4.666666666666667,76.33333333333333,2.3333333333333335,0.0,0.0,1.0,3.0,0.0,0
PRV51788,139,0,139,38790,279.0647482014389,3300,504.75118290783274,85,1,1.0359712230215827,74.05755395683454,3.014388489208633,0.0,220.0,1.6352941176470588,139.0,0.0,0
PRV51789,32,0,32,6940,216.875,3300,587.9567544992491,28,1,0.15625,75.21875,2.59375,0.0,80.0,1.1428571428571428,32.0,0.0,0
PRV51790,76,0,76,18580,244.47368421052633,2200,434.2453829709407,74,7,0.9210526315789473,73.25,2.473684210526316,0.0,50.0,1.027027027027027,10.857142857142858,0.0,0
PRV51792,46,0,46,21390,465.0,3300,787.4029040671195,26,3,2.4130434782608696,74.78260869565217,2.5217391304347827,0.0,200.0,1.7692307692307692,15.333333333333334,0.0,0
PRV51793,25,0,25,5000,200.0,2000,415.9026328361003,12,1,2.12,65.6,2.48,0.0,0.0,2.0833333333333335,25.0,0.0,0
PRV51794,11,0,11,2020,183.63636363636363,800,263.7905505234305,11,1,3.1818181818181817,76.45454545454545,3.272727272727273,0.0,0.0,1.0,11.0,0.0,0
PRV51795,36,0,36,7510,208.61111111111111,2000,360.7702298280149,26,3,1.3611111111111112,74.47222222222223,2.6666666666666665,0.0,0.0,1.3846153846153846,12.0,0.0,0
PRV51796,4,0,4,140,35.0,100,43.58898943540674,4,4,0.0,73.25,2.0,0.0,0.0,1.0,1.0,0.0,0
PRV51797,5,0,5,450,90.0,200,61.644140029689765,4,1,7.6,65.0,2.6,0.0,100.0,1.25,5.0,0.0,0
PRV51798,10,0,10,1420,142.0,600,197.19139039127558,8,1,0.1,76.2,2.8,0.0,0.0,1.25,10.0,0.0,0
PRV51799,3,0,3,730,243.33333333333334,700,395.7692930652065,3,1,1.0,82.66666666666667,2.6666666666666665,0.0,0.0,1.0,3.0,0.0,0
PRV51801,20,0,20,5030,251.5,3300,729.3925013685235,20,1,0.1,80.05,2.7,0.0,40.0,1.0,20.0,0.0,0
PRV51802,24,0,24,4930,205.41666666666666,1600,386.207639204237,22,1,1.9583333333333333,79.29166666666667,2.5833333333333335,0.0,200.0,1.0909090909090908,24.0,0.0,0
PRV51803,5,2,3,33570,6714.0,21000,9483.48459164668,5,3,1.6,74.8,5.6,0.4,2136.0,1.0,1.6666666666666667,0.4,0
PRV51805,3,3,0,67000,22333.333333333332,57000,30022.21399786054,3,2,12.0,71.66666666666667,8.666666666666666,0.6666666666666666,3204.0,1.0,1.5,1.0,1
PRV51806,1,1,0,13000,13000.0,13000,0.0,1,1,4.0,70.0,9.0,1.0,1068.0,1.0,1.0,1.0,0
PRV51807,7,7,0,98000,14000.0,34000,10847.426730181987,7,2,4.714285714285714,78.0,7.857142857142857,1.0,7476.0,1.0,3.5,1.0,0
PRV51809,27,27,0,242020,8963.703703703704,33000,8191.47030483452,26,1,5.888888888888889,74.29629629629629,8.148148148148149,0.6666666666666666,28836.0,1.0384615384615385,27.0,1.0,0
PRV51810,3,3,0,29000,9666.666666666666,14000,4041.451884327381,3,3,4.666666666666667,83.66666666666667,8.333333333333334,0.6666666666666666,3204.0,1.0,1.0,1.0,0
PRV51811,15,15,0,199000,13266.666666666666,57000,15087.680247078915,15,1,5.466666666666667,70.4,9.0,0.8,16020.0,1.0,15.0,1.0,0
PRV51812,1,1,0,6000,6000.0,6000,0.0,1,1,7.0,58.0,10.0,1.0,1068.0,1.0,1.0,1.0,0
PRV51813,10,10,0,110000,11000.0,30000,9043.106644167025,10,2,8.1,76.4,7.1,0.9,10680.0,1.0,5.0,1.0,0
PRV51815,5,0,5,810,162.0,500,191.88538245525635,5,1,0.0,64.8,4.0,0.0,0.0,1.0,5.0,0.0,0
PRV51816,7,7,0,68000,9714.285714285714,24000,6872.997543873796,7,1,3.857142857142857,73.0,7.714285714285714,0.7142857142857143,6408.0,1.0,7.0,1.0,0
PRV51818,29,29,0,267000,9206.896551724138,35000,7603.473409026522,27,3,6.0,73.48275862068965,8.275862068965518,0.5862068965517241,30972.0,1.0740740740740742,9.666666666666666,1.0,1
PRV51819,3,2,1,7050,2350.0,5000,2493.4915279583365,3,1,4.0,78.66666666666667,6.333333333333333,0.0,2136.0,1.0,3.0,0.6666666666666666,0
PRV51820,5,5,0,25000,5000.0,13000,4527.6925690687085,5,2,4.0,79.4,6.4,0.6,5340.0,1.0,2.5,1.0,0
PRV51821,10,10,0,138000,13800.0,27000,10108.302418199495,10,1,11.5,73.6,8.7,0.4,9612.0,1.0,10.0,1.0,0
PRV51822,1,1,0,600,600.0,600,0.0,1,1,17.0,89.0,1.0,0.0,1068.0,1.0,1.0,1.0,0
PRV51823,11,8,3,44530,4048.181818181818,12000,3948.485325240093,11,2,3.8181818181818183,72.0,7.363636363636363,0.18181818181818182,8544.0,1.0,5.5,0.7272727272727273,0
PRV51824,10,10,0,59900,5990.0,10000,3786.0709625327063,9,4,6.9,65.8,8.6,0.3,9612.0,1.1111111111111112,2.5,1.0,0
PRV51826,21,21,0,265000,12619.047619047618,57000,14810.388889141941,20,3,5.809523809523809,69.19047619047619,8.476190476190476,0.8095238095238095,21360.0,1.05,7.0,1.0,1
PRV51827,18,18,0,130000,7222.222222222223,22000,5610.447770277034,17,1,6.722222222222222,69.22222222222223,8.0,0.5,18156.0,1.0588235294117647,18.0,1.0,0
PRV51828,11,11,0,111000,10090.90909090909,23000,6934.760925288563,11,3,3.3636363636363638,75.0909090909091,8.0,0.8181818181818182,11748.0,1.0,3.6666666666666665,1.0,0
PRV51829,5,5,0,36000,7200.0,14000,3898.7177379235854,5,1,10.0,74.6,7.4,0.4,5340.0,1.0,5.0,1.0,0
PRV51830,6,6,0,20000,3333.3333333333335,5000,1751.1900715418262,6,2,4.0,69.0,8.0,0.16666666666666666,6408.0,1.0,3.0,1.0,0
PRV51831,2,2,0,28000,14000.0,14000,0.0,2,1,4.0,67.0,9.0,1.0,1068.0,1.0,2.0,1.0,0
PRV51833,3,3,0,15000,5000.0,10000,5000.0,3,1,3.3333333333333335,80.33333333333333,9.0,0.6666666666666666,3204.0,1.0,3.0,1.0,0
PRV51836,1794,0,1794,505000,281.4938684503902,5600,583.8749705875512,644,4,1.5512820512820513,74.49442586399108,2.6426978818283167,0.0,5250.0,2.7857142857142856,448.5,0.0,1
PRV51837,104,15,89,200310,1926.0576923076924,36000,5549.049672555108,99,69,2.3653846153846154,74.28846153846153,3.0865384615384617,0.09615384615384616,15172.0,1.0505050505050506,1.5072463768115942,0.14423076923076922,0
PRV51838,200,0,200,54000,270.0,3300,555.1875051089909,169,96,1.045,73.685,2.29,0.0,870.0,1.183431952662722,2.0833333333333335,0.0,0
PRV51840,118,39,79,380600,3225.423728813559,57000,7374.248174811153,111,38,2.9661016949152543,72.89830508474576,4.3559322033898304,0.2542372881355932,41972.0,1.063063063063063,3.1052631578947367,0.3305084745762712,1
PRV51841,56,8,48,132310,2362.6785714285716,57000,8153.396501641938,52,29,1.7678571428571428,73.17857142857143,3.4285714285714284,0.07142857142857142,8934.0,1.0769230769230769,1.9310344827586208,0.14285714285714285,0
PRV51842,294,117,177,1220600,4151.700680272109,45000,6964.7481326850675,223,86,3.078231292517007,71.24829931972789,4.605442176870748,0.3129251700680272,123350.0,1.3183856502242153,3.4186046511627906,0.3979591836734694,1
PRV51843,50,0,50,18810,376.2,3100,655.2796256218426,36,12,1.6,72.34,2.74,0.0,50.0,1.3888888888888888,4.166666666666667,0.0,0
PRV51845,45,11,34,110280,2450.6666666666665,32000,5593.703196858541,40,15,1.9777777777777779,72.55555555555556,3.422222222222222,0.08888888888888889,11818.0,1.125,3.0,0.24444444444444444,0
PRV51846,29,2,27,19070,657.5862068965517,10000,1919.9844775645113,25,9,1.2413793103448276,65.89655172413794,2.793103448275862,0.13793103448275862,2236.0,1.16,3.2222222222222223,0.06896551724137931,0
PRV51847,42,0,42,9420,224.28571428571428,2700,546.3052968367746,38,23,0.8333333333333334,75.19047619047619,2.261904761904762,0.0,0.0,1.105263157894737,1.826086956521739,0.0,0
PRV51848,57,0,57,15680,275.0877192982456,3300,618.3362550512276,55,23,0.8947368421052632,74.63157894736842,2.719298245614035,0.0,0.0,1.0363636363636364,2.4782608695652173,0.0,0
PRV51849,146,3,143,50620,346.71232876712327,9000,981.5547902841248,111,51,1.0410958904109588,75.13698630136986,2.6780821917808217,0.0136986301369863,3784.0,1.3153153153153154,2.8627450980392157,0.02054794520547945,0
PRV51851,472,53,419,669490,1418.4110169491526,57000,4990.308549885776,336,7,1.7923728813559323,72.88347457627118,3.0508474576271185,0.07838983050847458,55618.0,1.4047619047619047,67.42857142857143,0.11228813559322035,1
PRV51852,19,0,19,7740,407.36842105263156,3300,1020.3912218428945,18,11,0.15789473684210525,76.94736842105263,2.3157894736842106,0.0,60.0,1.0555555555555556,1.7272727272727273,0.0,0
PRV51855,120,16,104,145170,1209.75,24000,3467.38257966748,92,33,2.058333333333333,70.94166666666666,3.183333333333333,0.15833333333333333,17288.0,1.3043478260869565,3.6363636363636362,0.13333333333333333,0
PRV51856,117,0,117,31500,269.2307692307692,2200,420.17679744847686,107,57,1.7606837606837606,72.06837606837607,2.4957264957264957,0.0,300.0,1.0934579439252337,2.0526315789473686,0.0,0
PRV51857,57,26,31,383490,6727.894736842105,57000,11344.04433688855,47,24,2.824561403508772,71.12280701754386,4.894736842105263,0.47368421052631576,26700.0,1.2127659574468086,2.375,0.45614035087719296,1
PRV51858,61,0,61,14380,235.7377049180328,3300,520.6773121502205,59,19,1.5245901639344261,72.73770491803279,2.4754098360655736,0.0,200.0,1.0338983050847457,3.210526315789474,0.0,0
PRV51859,65,0,65,15500,238.46153846153845,3400,490.35774813277516,60,16,1.4307692307692308,74.55384615384615,2.6769230769230767,0.0,160.0,1.0833333333333333,4.0625,0.0,0
PRV51860,776,4,772,244610,315.21907216494844,10000,740.8465626327863,351,8,1.2951030927835052,75.72938144329896,2.6469072164948453,0.001288659793814433,5612.0,2.2108262108262107,97.0,0.005154639175257732,0
PRV51861,21,0,21,2760,131.42857142857142,900,201.50150655232613,20,11,0.9047619047619048,75.47619047619048,2.380952380952381,0.0,0.0,1.05,1.9090909090909092,0.0,0
PRV51862,20,8,12,92870,4643.5,24000,7399.554236218344,20,17,2.25,73.6,4.8,0.3,8554.0,1.0,1.1764705882352942,0.4,0
PRV51863,73,19,54,286700,3927.3972602739727,36000,7804.899285313121,66,46,3.8904109589041096,73.84931506849315,4.260273972602739,0.2465753424657534,18186.0,1.106060606060606,1.5869565217391304,0.2602739726027397,0
PRV51864,133,6,127,91090,684.8872180451128,36000,3245.049286767077,75,13,1.0300751879699248,73.19548872180451,2.81203007518797,0.015037593984962405,6738.0,1.7733333333333334,10.23076923076923,0.045112781954887216,0
PRV51865,28,0,28,11670,416.7857142857143,3300,744.4015919909965,27,11,0.9285714285714286,74.92857142857143,2.5714285714285716,0.0,0.0,1.037037037037037,2.5454545454545454,0.0,0
PRV51867,102,0,102,32130,315.0,3300,564.4409307947428,97,65,1.4313725490196079,73.97058823529412,2.7450980392156863,0.0,300.0,1.0515463917525774,1.5692307692307692,0.0,0
PRV51868,144,100,44,1099710,7636.875,57000,10348.364383362192,123,35,4.138888888888889,72.30555555555556,6.083333333333333,0.5902777777777778,101510.0,1.170731707317073,4.114285714285714,0.6944444444444444,1
PRV51869,21,2,19,26480,1260.952380952381,18000,3944.350269387729,21,11,0.42857142857142855,73.52380952380952,2.619047619047619,0.0,2206.0,1.0,1.9090909090909092,0.09523809523809523,0
PRV51870,55,0,55,19290,350.72727272727275,3300,654.477044685451,54,26,1.1272727272727272,72.45454545454545,2.5090909090909093,0.0,60.0,1.0185185185185186,2.1153846153846154,0.0,0
PRV51871,30,0,30,5920,197.33333333333334,1100,254.86890928385174,29,17,1.5333333333333334,74.73333333333333,2.6666666666666665,0.0,20.0,1.0344827586206897,1.7647058823529411,0.0,0
PRV51872,24,0,24,8840,368.3333333333333,2600,571.3117375385135,23,19,0.0,76.83333333333333,2.5416666666666665,0.0,110.0,1.0434782608695652,1.263157894736842,0.0,0
PRV51873,144,26,118,341480,2371.3888888888887,78000,7645.26926363239,130,69,1.7430555555555556,72.88194444444444,3.548611111111111,0.13194444444444445,28248.0,1.1076923076923078,2.0869565217391304,0.18055555555555555,1
PRV51874,44,0,44,11290,256.59090909090907,2100,456.3706326375943,42,12,0.6136363636363636,74.86363636363636,2.8181818181818183,0.0,70.0,1.0476190476190477,3.6666666666666665,0.0,0
PRV51875,1,0,1,50,50.0,50,0.0,1,1,0.0,74.0,2.0,0.0,0.0,1.0,1.0,0.0,0
PRV51876,61,18,43,242320,3972.4590163934427,39000,8176.250700603896,57,38,3.540983606557377,74.75409836065573,4.622950819672131,0.22950819672131148,18336.0,1.0701754385964912,1.605263157894737,0.29508196721311475,1
PRV51877,4,0,4,290,72.5,100,37.749172176353746,4,2,0.0,75.0,1.5,0.0,0.0,1.0,2.0,0.0,0
PRV51878,12,0,12,3110,259.1666666666667,1700,470.40520894868985,12,11,3.3333333333333335,73.25,2.1666666666666665,0.0,90.0,1.0,1.0909090909090908,0.0,0
PRV51879,105,0,105,40710,387.7142857142857,11060,1210.245729294149,36,2,1.9619047619047618,73.6952380952381,2.8285714285714287,0.0,370.0,2.9166666666666665,52.5,0.0,0
PRV51884,44,5,39,84530,1921.1363636363637,51000,7756.58706292229,44,17,1.2954545454545454,75.1590909090909,3.159090909090909,0.11363636363636363,5400.0,1.0,2.588235294117647,0.11363636363636363,0
PRV51885,85,0,85,25670,302.0,3300,605.0792942920393,49,11,2.411764705882353,74.68235294117648,2.7411764705882353,0.0,120.0,1.7346938775510203,7.7272727272727275,0.0,0
PRV51886,18,0,18,2160,120.0,700,153.124324728403,5,2,1.2222222222222223,70.66666666666667,2.611111111111111,0.0,50.0,3.6,9.0,0.0,0
PRV51887,2,0,2,120,60.0,90,42.42640687119285,2,1,0.0,70.5,2.0,0.0,40.0,1.0,2.0,0.0,0
PRV51888,5,0,5,640,128.0,400,155.46703830716015,5,4,0.0,68.8,1.8,0.0,100.0,1.0,1.25,0.0,0
PRV51889,4,0,4,170,42.5,100,42.720018726587654,1,2,0.0,78.0,1.75,0.0,0.0,4.0,2.0,0.0,0
PRV51890,21,1,20,14510,690.952380952381,11000,2382.846836793974,18,7,2.0476190476190474,71.42857142857143,2.9523809523809526,0.0,1128.0,1.1666666666666667,3.0,0.047619047619047616,0
PRV51891,3,0,3,480,160.0,400,208.806130178211,3,3,0.0,67.0,4.666666666666667,0.0,0.0,1.0,1.0,0.0,0
PRV51892,5,0,5,750,150.0,500,198.36834424877372,5,2,0.0,60.2,1.6,0.0,0.0,1.0,2.5,0.0,0
PRV51894,20,0,20,9210,460.5,3300,883.2861788142111,20,11,0.55,75.85,2.6,0.0,0.0,1.0,1.8181818181818181,0.0,0
PRV51895,18,0,18,3730,207.22222222222223,1100,295.8895969694968,8,6,2.0,70.94444444444444,2.5555555555555554,0.0,200.0,2.25,3.0,0.0,0
PRV51896,5,0,5,530,106.0,200,53.665631459994955,4,3,4.0,67.0,2.2,0.0,0.0,1.25,1.6666666666666667,0.0,0
PRV51897,65,0,65,10930,168.15384615384616,1900,307.8955398532731,38,12,1.0307692307692307,75.41538461538461,2.246153846153846,0.0,190.0,1.7105263157894737,5.416666666666667,0.0,0
PRV51898,59,1,58,12520,212.20338983050848,6000,784.3667944681063,49,17,0.6949152542372882,75.88135593220339,2.6440677966101696,0.0,1068.0,1.2040816326530612,3.4705882352941178,0.01694915254237288,0
PRV51899,23,0,23,5500,239.1304347826087,1600,419.2950040189567,16,4,2.0,75.69565217391305,2.0,0.0,0.0,1.4375,5.75,0.0,0
PRV51901,7,0,7,3600,514.2857142857143,3300,1228.4523751840109,7,6,0.42857142857142855,77.0,2.0,0.0,0.0,1.0,1.1666666666666667,0.0,0
PRV51902,4,0,4,1300,325.0,1100,516.7526810122356,1,2,1.0,77.0,2.0,0.0,0.0,4.0,2.0,0.0,0
PRV51905,257,0,257,82540,321.16731517509726,3300,606.4627519910265,85,1,1.11284046692607,72.49027237354086,2.377431906614786,0.0,670.0,3.023529411764706,257.0,0.0,0
PRV51906,22,0,22,2730,124.0909090909091,1200,260.5609167584259,8,1,0.8181818181818182,70.5909090909091,3.090909090909091,0.0,0.0,2.75,22.0,0.0,0
PRV51908,22,0,22,14270,648.6363636363636,3300,1090.4053219944253,22,2,3.4545454545454546,71.95454545454545,2.590909090909091,0.0,160.0,1.0,11.0,0.0,0
PRV51909,16,0,16,3460,216.25,700,240.05207768315609,16,6,2.0,76.625,2.5,0.0,0.0,1.0,2.6666666666666665,0.0,0
PRV51910,82,0,82,27950,340.8536585365854,3300,661.5567148489678,49,3,2.024390243902439,68.42682926829268,2.3902439024390243,0.0,120.0,1.6734693877551021,27.333333333333332,0.0,0
PRV51911,93,0,93,25540,274.6236559139785,3300,542.6255798145695,56,2,1.7419354838709677,72.0752688172043,2.4408602150537635,0.0,210.0,1.6607142857142858,46.5,0.0,0
PRV51913,1,0,1,70,70.0,70,0.0,1,1,0.0,77.0,1.0,0.0,0.0,1.0,1.0,0.0,0
PRV51914,11,0,11,1680,152.72727272727272,500,173.03704280245364,11,3,0.0,77.18181818181819,3.090909090909091,0.0,0.0,1.0,3.6666666666666665,0.0,0
PRV51915,20,0,20,6170,308.5,2400,570.08101917276,16,3,0.55,76.6,2.15,0.0,0.0,1.25,6.666666666666667,0.0,0
PRV51916,43,0,43,7290,169.53488372093022,800,219.57701207171783,13,1,0.5116279069767442,67.0,3.116279069767442,0.0,0.0,3.3076923076923075,43.0,0.0,0
PRV51917,11,0,11,970,88.18181818181819,500,142.25457334076694,9,1,1.8181818181818181,71.72727272727273,2.727272727272727,0.0,0.0,1.2222222222222223,11.0,0.0,0
PRV51918,1,0,1,50,50.0,50,0.0,1,1,0.0,75.0,1.0,0.0,0.0,1.0,1.0,0.0,0
PRV51919,6,6,0,101000,16833.333333333332,40000,14729.788412148582,6,3,5.666666666666667,69.5,8.833333333333334,1.0,6408.0,1.0,2.0,1.0,0
PRV51920,18,9,9,100700,5594.444444444444,57000,13254.7750429009,18,3,3.4444444444444446,70.27777777777777,5.388888888888889,0.3333333333333333,9712.0,1.0,6.0,0.5,1
PRV51921,70,0,70,19290,275.57142857142856,3300,573.773766744112,24,1,0.45714285714285713,78.4,2.585714285714286,0.0,170.0,2.9166666666666665,70.0,0.0,0
PRV51922,24,0,24,5090,212.08333333333334,1000,273.81331575374116,11,7,0.041666666666666664,68.79166666666667,2.8333333333333335,0.0,100.0,2.1818181818181817,3.4285714285714284,0.0,0
PRV51923,9,0,9,1040,115.55555555555556,700,220.80031199655897,7,2,2.5555555555555554,71.66666666666667,1.6666666666666667,0.0,100.0,1.2857142857142858,4.5,0.0,0
PRV51924,50,0,50,15710,314.2,2800,550.2210687440057,25,6,0.78,71.38,3.02,0.0,100.0,2.0,8.333333333333334,0.0,0
PRV51925,4,0,4,1960,490.0,1700,810.6376091283536,3,1,0.0,75.75,2.5,0.0,0.0,1.3333333333333333,4.0,0.0,0
PRV51926,32,0,32,13870,433.4375,2700,777.629190075877,30,5,0.71875,76.0,2.53125,0.0,140.0,1.0666666666666667,6.4,0.0,0
PRV51927,6,5,1,64050,10675.0,23000,7566.620778128107,6,2,9.5,77.0,8.0,0.8333333333333334,5340.0,1.0,3.0,0.8333333333333334,0
PRV51928,30,0,30,7140,238.0,1900,471.1277738685598,30,9,1.5333333333333334,74.6,3.466666666666667,0.0,50.0,1.0,3.3333333333333335,0.0,0
PRV51929,111,8,103,106630,960.6306306306307,22000,2893.276305593328,109,40,2.684684684684685,74.15315315315316,2.8468468468468466,0.05405405405405406,9064.0,1.018348623853211,2.775,0.07207207207207207,0
PRV51930,6,0,6,1010,168.33333333333334,400,181.48461826465257,6,4,0.0,80.33333333333333,2.0,0.0,0.0,1.0,1.5,0.0,0
PRV51931,46,1,45,18430,400.6521739130435,5000,934.0982631486858,45,21,1.1304347826086956,75.6086956521739,2.5652173913043477,0.0,1158.0,1.0222222222222221,2.1904761904761907,0.021739130434782608,0
PRV51932,21,2,19,31970,1522.3809523809523,16000,4102.624653513778,21,8,2.0952380952380953,75.80952380952381,2.5238095238095237,0.14285714285714285,2216.0,1.0,2.625,0.09523809523809523,0
PRV51933,57,0,57,14370,252.10526315789474,3300,559.4025411164295,56,44,1.6140350877192982,75.56140350877193,2.6491228070175437,0.0,220.0,1.0178571428571428,1.2954545454545454,0.0,0
PRV51934,111,0,111,27270,245.67567567567568,3300,538.4635070299084,111,18,1.3783783783783783,74.09909909909909,2.4054054054054053,0.0,550.0,1.0,6.166666666666667,0.0,0
PRV51935,57,3,54,38280,671.578947368421,12000,2072.9230478737063,55,39,1.4035087719298245,75.54385964912281,2.982456140350877,0.05263157894736842,3304.0,1.0363636363636364,1.4615384615384615,0.05263157894736842,0
PRV51936,20,0,20,4770,238.5,1000,255.45161247443608,20,18,1.6,71.85,2.55,0.0,60.0,1.0,1.1111111111111112,0.0,0
PRV51937,90,0,90,18270,203.0,2600,421.9522578031412,87,45,1.5222222222222221,74.71111111111111,2.3777777777777778,0.0,160.0,1.0344827586206897,2.0,0.0,0
